,species,seizure,early,electrodeNum,meanCorr,mean,varVar,meanVar,delta,theta,alpha,beta,lowGamma,highGamma
Dog_3/Dog_3_interictal_segment_1943.mat,1.0,0.0,0.0,16.0,-0.06352743013324749,9.858780458671387e-16,5456.8892920215385,197.68244400062656,3953.6208328125012,4023.0139578125013,4427.4502078125,22749.08202890625,42742.92832812502,149236.4689960937
Patient_2/Patient_2_interictal_segment_2860.mat,0.0,0.0,0.0,16.0,0.29034076562920075,7.294147508218885e-13,168115.42916554175,678.1627191363215,42767.797086209466,27029.62491121028,24390.57446121042,343128.24397543806,723897.0703620856,1212339.9729832658
Patient_6/Patient_6_interictal_segment_0525.mat,0.0,0.0,0.0,30.0,0.23103886556636416,4.3518715150033423e-13,201924773.27861723,14237.3940530973,391599.5910637443,398137.25257041096,390223.17478374415,1629256.7000268488,3376912.73795744,11969549.94237296
Patient_6/Patient_6_interictal_segment_0411.mat,0.0,0.0,0.0,30.0,0.2347381754462095,1.8531447191586875e-13,20635340.103824034,4759.497790419427,705905.6832054093,689011.7018454093,688686.0174187425,3041163.773417675,6717862.4251340935,22228712.54911544
Patient_6/Patient_6_interictal_segment_1935.mat,0.0,0.0,0.0,30.0,0.2815397306671644,3.393491473010119e-13,4161278.139874636,2261.1906528412305,54597.04414343488,56009.721996768174,67188.78615676812,444455.4925454564,1041033.0191810149,2735288.798857789
Patient_6/Patient_6_interictal_segment_1231.mat,0.0,0.0,0.0,30.0,0.2833239796781825,2.812339516822249e-13,22020973.927287854,3662.326633257313,238319.00856823448,245848.5140882345,234848.5471949012,1015287.9998903888,2126846.3876023456,4679282.230759782
Patient_5/Patient_5_interictal_segment_2360.mat,0.0,0.0,0.0,64.0,0.16799151970805978,5.202878128329759e-13,1019881300.6897618,18196.632232652806,1473719.8593594937,1492653.0581094932,1501121.8111782428,6700608.229917715,14779654.025182413,44254537.15591121
Patient_6/Patient_6_interictal_segment_1388.mat,0.0,0.0,0.0,30.0,0.273785531386821,8.2561655290192e-14,85543788.20534022,7670.903766697332,435966.9185383152,428324.2574183152,431172.2128583152,2034156.2686290846,4877322.602783152,13357423.315437002
Dog_3/Dog_3_interictal_segment_2366.mat,1.0,0.0,0.0,16.0,-0.042683696646532016,1.566524687746096e-15,432459.4222961359,739.7566756735591,7223.0267828125,4257.6102203125,7881.112095312501,188144.43083515624,84488.89501562504,885357.8724648436
Patient_8/Patient_8_interictal_segment_0066.mat,0.0,0.0,0.0,16.0,0.1332690719503654,-1.1490101314848289e-12,100107174.72257563,4907.781863542719,562396.4092260547,554803.1829510548,547780.603551055,2522875.5171047463,5727886.950285537,16046021.723203935
Dog_3/Dog_3_interictal_segment_2921.mat,1.0,0.0,0.0,16.0,-0.0526037291587712,-2.338962357129049e-15,116162.84510036626,396.2360025062657,5823.0870375,15955.034537500002,14076.0695375,98917.59010624998,54183.95662499999,390745.44821875
Dog_3/Dog_3_interictal_segment_1526.mat,1.0,0.0,0.0,16.0,-0.04598129634904397,1.2705114738054135e-15,21723.198990521472,215.08421483395992,4524.6497890625,5390.0069765625,3150.3401015625,19335.80889453125,62623.867265625,240053.2984179687
Patient_2/Patient_2_interictal_segment_0829.mat,0.0,0.0,0.0,16.0,0.3915556176194637,2.9468765205820084e-13,517317.4617641025,681.9467423309645,114959.35102544956,125773.80882544954,137726.61707544947,656108.1047895222,1324031.3200544948,2676907.022999856
Dog_4/Dog_4_ictal_segment_0211.mat,1.0,1.0,0.0,16.0,-0.0527016004326065,5.310196726782121e-15,3193653.6217745137,1605.097151472431,43616.55850312499,39025.306940625,32277.955378125,162700.86404531248,176658.55065624995,767632.6439921872
Dog_3/Dog_3_interictal_segment_3658.mat,1.0,0.0,0.0,16.0,-0.06317262764685809,8.822387265183805e-15,57610.29711876704,518.9155478540101,10624.4900640625,14815.2881890625,26810.76006406249,71122.54356953125,343906.26345312514,376160.48879296886
Dog_3/Dog_3_interictal_segment_3851.mat,1.0,0.0,0.0,16.0,-0.054479779031122576,6.9477756881042294e-15,119438.22869609832,493.50403195488695,9609.17500625,16156.16313125,27707.59063125,116886.450340625,269546.3900625,313572.70985937497
Patient_2/Patient_2_interictal_segment_1006.mat,0.0,0.0,0.0,16.0,0.5109369395966602,2.524757292121649e-13,601135.0115403975,754.9656222569623,65315.25688641041,119613.47203641088,49592.68206141031,141539.3256513465,381091.92203910544,1067411.0821387891
Dog_3/Dog_3_interictal_segment_1237.mat,1.0,0.0,0.0,16.0,-0.031943066346167816,-6.30329122230933e-16,161973.4945201059,474.82460761278213,31291.296353125,30970.483853125,15966.496978124998,44106.59437031249,111758.40728125,374287.58549218735
Patient_7/Patient_7_interictal_segment_1304.mat,0.0,0.0,0.0,36.0,0.1401100589494064,-5.13157121733659e-13,242451323.35741797,12955.957579562571,916173.4434250381,921967.3003583712,933913.2778917048,4349131.280468229,12279354.830761515,31045635.26075524
Dog_3/Dog_3_interictal_segment_3753.mat,1.0,0.0,0.0,16.0,-0.050956440235770485,3.5743630277806915e-15,152484.65922707974,689.3127611998746,7573.175839062497,4919.4383390625,7467.809589062499,65120.49596328124,538001.1158906249,1188975.2918242177
Dog_3/Dog_3_interictal_segment_4197.mat,1.0,0.0,0.0,16.0,-0.024409094259011613,5.593719931695775e-15,232882.48689096712,565.2336857769424,27836.041640625,17847.070078125,12204.977890625,126939.18519531252,230444.14484375,324703.02042968746
Patient_5/Patient_5_interictal_segment_0833.mat,0.0,0.0,0.0,64.0,0.09640596787109426,-9.942056067302467e-14,180312395.3352824,11125.860153295642,2139947.316499568,2137404.637937068,2176532.0785370693,10214401.826416817,22587801.84133319,49013691.58884423
Patient_3/Patient_3_ictal_segment_0279.mat,0.0,1.0,0.0,55.0,0.14627533900414202,-5.605133165690036e-14,18669395.86122061,3429.2451439124247,641147.9788079285,619647.7556988376,612051.6112624742,2666200.4814720424,5631579.830261093,14770909.346072482
Patient_5/Patient_5_interictal_segment_1228.mat,0.0,0.0,0.0,64.0,0.2943519229333449,2.695145440156921e-13,818051245.0351548,29309.491729755297,7570529.628130922,7529909.763912172,7609908.913768423,34387223.1019079,79029390.95700297,221836459.99140668
Dog_3/Dog_3_interictal_segment_4510.mat,1.0,0.0,0.0,16.0,-0.0578165365937792,-5.39568389967826e-16,22686.334375295566,249.551171679198,14627.443490625,11084.893803125,6860.275990625001,35311.834926562486,46375.530843750006,183389.28177343754
Patient_6/Patient_6_interictal_segment_0823.mat,0.0,0.0,0.0,30.0,0.15970463159539172,-4.5062923466806143e-13,72460380.82764295,5800.344471859708,80567.80937875218,80475.79833875218,69447.43148541884,365192.9329777184,1369370.1202675237,2447472.808675686
Patient_8/Patient_8_interictal_segment_1401.mat,0.0,0.0,0.0,16.0,0.9534715551343734,9.00854502106086e-14,72110658.51352946,160461.6576805037,15834052.669009302,17857350.338284303,23911881.4896343,36141115.10037933,130798025.02291788,309869578.15704304
Patient_2/Patient_2_interictal_segment_2594.mat,0.0,0.0,0.0,16.0,0.4220739645378073,1.4467786968452855e-13,398910.592696134,742.4699052310461,19749.233940000708,19065.289540000682,17185.354540000477,83285.21293000242,218586.48100000285,446426.4160500032
Dog_3/Dog_3_ictal_segment_0016.mat,1.0,1.0,0.0,16.0,-0.042349435767366286,-6.26193541464204e-15,2999753.145366387,1574.0818029448612,277452.142028125,227102.832028125,211150.277340625,400506.6867828124,195601.46434375,975823.0281171877
Patient_7/Patient_7_interictal_segment_2524.mat,0.0,0.0,0.0,36.0,0.3706143934871804,9.266336241530047e-13,37741460.123940505,8086.599609490786,323350.4436776318,367926.2531443001,390894.69442207814,1664752.715582681,8824238.678709593,16378164.197468195
Dog_3/Dog_3_interictal_segment_2659.mat,1.0,0.0,0.0,16.0,-0.058990323445551635,6.427497423189262e-16,7856.1116338959155,168.5771643953634,4135.2388203125,5134.9544453125,4216.7325703125,24929.44844140625,44939.86070312499,152891.1303710938
Patient_2/Patient_2_interictal_segment_0117.mat,0.0,0.0,0.0,16.0,0.40706664872227294,3.5543052945286034e-13,987268.4741108123,1086.8423897729597,110630.53242415836,92512.61002415858,83116.86672415871,401814.912258714,832556.2315415908,1661499.4031143764
Patient_7/Patient_7_interictal_segment_1723.mat,0.0,0.0,0.0,36.0,0.18422251348216584,2.131451361088289e-13,110524932.25982334,14674.870721272026,2185378.002729752,1971592.1659408603,1889572.591151969,7685611.643567173,17585045.568730768,42944745.400129095
Dog_2/Dog_2_interictal_segment_0892.mat,1.0,0.0,0.0,16.0,-0.055227386501938334,1.0660639038206913e-14,16137060.491154512,9873.196224545742,339351.6403703125,306537.1544328125,176847.18068281247,905983.3649476563,1773461.1133906248,5816865.413152344
Patient_8/Patient_8_interictal_segment_1677.mat,0.0,0.0,0.0,16.0,0.9999916653892529,2.84890120383352e-12,3234634735069.8667,1122908120.6215796,140572387343.82898,113062470985.4446,87724249177.97386,88385681143.73766,726836472632.3695,2175433909843.5977
Patient_3/Patient_3_interictal_segment_0495.mat,0.0,0.0,0.0,55.0,0.24441924580395044,1.010261547145836e-13,1557962.3450186846,1264.593024578733,341122.7783001137,333374.8564273869,332806.4583728416,1547847.0821414243,2770458.54343752,9150679.532553252
Patient_7/Patient_7_interictal_segment_0620.mat,0.0,0.0,0.0,36.0,0.3660928859385131,5.521643389430309e-14,404401131.5036438,15683.280199053139,1986859.2826690814,1903294.0289357482,2027497.8392468584,6350072.445188646,10064497.793957502,49357387.13228864
Patient_5/Patient_5_interictal_segment_2106.mat,0.0,0.0,0.0,64.0,0.12414876548523975,-1.2491767620304018e-13,140451840.42472264,8989.903472328231,827781.6347413587,872858.3003538589,907946.850953859,4204411.023857988,8700705.774069851,29929342.507753026
Patient_5/Patient_5_interictal_segment_0439.mat,0.0,0.0,0.0,64.0,0.12382448805932865,-8.104663606900432e-14,46894372.00206086,9365.535199934986,2379735.652207667,2335212.9196139183,2358918.9558451683,9711588.678881386,20095752.649370447,43829217.33695784
Patient_6/Patient_6_ictal_segment_0095.mat,0.0,1.0,0.0,30.0,0.16674536293283565,9.691939339973032e-13,550758070.3975612,24402.854866708072,750783.4516077123,727116.4826477123,729533.3433277124,3049586.1469947067,5919939.7291571265,13939521.591492105
Dog_2/Dog_2_interictal_segment_0592.mat,1.0,0.0,0.0,16.0,-0.05351866271790608,-2.181588243388433e-15,19559720.858917896,6430.71938753133,60469.46544999999,52741.07295,69326.32045,383498.795775,1369313.7695000002,4331285.456124999
Dog_3/Dog_3_interictal_segment_3772.mat,1.0,0.0,0.0,16.0,-0.045377912356184935,1.1113332476497817e-15,195041.44634819726,619.5876268796991,13028.9563875,6488.8563875,17731.1257625,105119.97030624998,315896.5651249999,1019140.7840937495
Dog_3/Dog_3_interictal_segment_0408.mat,1.0,0.0,0.0,16.0,-0.062141660318740785,-3.571865025975285e-15,5882.849257290216,190.1251182644111,4559.313640625001,6605.652703125,13902.313640625005,31820.219664062504,48887.43765625,225302.4855859373
Patient_3/Patient_3_interictal_segment_0673.mat,0.0,0.0,0.0,55.0,0.07854102311539027,-5.931650031760164e-13,755903.6218059739,1107.797250965831,249743.38195378968,251231.52322651725,249070.0710083356,1113938.0378647842,2301147.667846993,6244068.2677838085
Dog_3/Dog_3_interictal_segment_0196.mat,1.0,0.0,0.0,16.0,-0.05154471503181431,3.1152858070981887e-15,37038.161531853664,280.2748950501254,23986.390828125,12965.260828125,7580.518953125,39701.342789062495,106863.63921874996,212772.14121093747
Patient_2/Patient_2_interictal_segment_1977.mat,0.0,0.0,0.0,16.0,0.6887872692742469,7.174094207584857e-13,480588.8958185042,1979.0884830466125,32790.89181366112,32529.42163866096,32984.404988661,140013.92069897446,388112.32528661576,921257.5752381864
Patient_2/Patient_2_interictal_segment_1103.mat,0.0,0.0,0.0,16.0,0.8627525073943355,-9.968061931431286e-14,226605.36524878145,2551.743426755355,18574.2243310008,20689.01433100081,20712.921331000838,107488.98431450404,312873.43431001174,1204056.1214275209
Patient_3/Patient_3_interictal_segment_0267.mat,0.0,0.0,0.0,55.0,0.2013020401965608,4.1595822866921387e-13,7557147.084152635,2449.595931656876,203676.4838455868,213991.59187467734,215541.35547467755,970471.9575669578,2033132.4030849528,6176775.392029956
Patient_7/Patient_7_interictal_segment_2277.mat,0.0,0.0,0.0,36.0,0.1016054212063738,-6.194265248874825e-13,340817561.55038166,14508.653604907646,549837.2803414707,560975.1299970261,504947.05358591385,1785661.5827977124,4061674.6707479693,10795941.372040166
Patient_6/Patient_6_interictal_segment_2218.mat,0.0,0.0,0.0,30.0,0.2387082493010946,-2.414503796899225e-13,128229298.13809468,8334.81925771955,365189.6927061882,368192.6598128549,357684.7746661881,1523832.346517847,3140195.952421881,6940103.300053495
Patient_7/Patient_7_interictal_segment_0667.mat,0.0,0.0,0.0,36.0,0.17496351220156728,1.1859810911118993e-13,109891996.02448627,12000.62676659555,1091507.9952543108,1051581.6139543098,1040387.3390431977,4743690.60139994,10725988.201654207,24200628.97881577
Patient_7/Patient_7_interictal_segment_0851.mat,0.0,0.0,0.0,36.0,0.06155794130595998,-6.284406279317204e-13,673134156.082191,21954.274525351742,2547480.8018897427,2503552.373934186,2354009.1391675193,9225573.00702605,21700989.668830734,48410985.86333444
Patient_5/Patient_5_interictal_segment_1829.mat,0.0,0.0,0.0,64.0,0.19222125582384345,1.1629794016698723e-12,1387198512.3097713,22340.83229138388,1737790.8569049637,1945763.092092464,2192662.515073714,12988608.220709834,71744157.37374319,485368287.8392848
Dog_3/Dog_3_ictal_segment_0073.mat,1.0,1.0,0.0,16.0,-0.06411448638174375,6.417089082333398e-16,19940218.11403543,10258.044903273809,360836.1033703125,247158.4624328125,387722.0749328125,1586555.2925101563,3566266.527453125,8917335.962839842
Dog_2/Dog_2_interictal_segment_0915.mat,1.0,0.0,0.0,16.0,-0.050426126578830964,1.3761769501741128e-14,19980730.177151486,6536.314677318296,57167.1964375,61174.0570625,37099.241437499986,108736.88053125,3436501.2999999993,6643357.515468753
Patient_7/Patient_7_ictal_segment_0244.mat,0.0,1.0,1.0,36.0,0.15758919957879056,3.460122065411672e-14,602940436.8975849,14169.03013942679,905659.3978962186,1097597.400807328,1172031.6816517722,6016569.321466303,10053620.99390663,37338650.86025707
Patient_6/Patient_6_interictal_segment_0246.mat,0.0,0.0,0.0,30.0,0.2893573779539189,-1.7370136144260558e-13,233121900.32477844,11169.220989161819,1172577.346809389,1205306.284422722,1179132.8324760557,5252330.256795583,10999677.02614722,35440656.4402382
Patient_7/Patient_7_interictal_segment_0241.mat,0.0,0.0,0.0,36.0,0.08695565911941522,-5.555331010024629e-14,16788475.36576563,5395.043612103527,551713.0776804936,524197.67546938226,512332.15011382685,2190711.319162221,5008857.122416046,15953391.533735795
Dog_4/Dog_4_interictal_segment_0088.mat,1.0,0.0,0.0,16.0,-0.0569709673320788,1.1716183578869276e-14,6765353.846079363,3724.4968840068927,59150.8428328125,51449.4993953125,75467.5115828125,210258.37774765622,647298.605203125,5233923.171652342
Patient_7/Patient_7_interictal_segment_0352.mat,0.0,0.0,0.0,36.0,0.18675502983511394,-1.1075624368257008e-14,68678109.41637063,8452.722658415032,850471.5703506408,843603.0151950857,824646.1909839747,3695607.8256667787,10072267.07281754,22741427.41026489
Dog_3/Dog_3_ictal_segment_0396.mat,1.0,1.0,0.0,16.0,0.034989914430055634,7.007838753736447e-14,6310889663.229495,66373.52634907584,26557754.111670315,23239610.68479531,18457805.761982813,54917012.95329766,37359456.03389062,16773178.591089848
Patient_7/Patient_7_interictal_segment_1013.mat,0.0,0.0,0.0,36.0,0.16339289776713328,1.0841176845133302e-13,659843537.2463242,21160.546206080082,3674426.34707379,3695116.2293849,3686584.918762677,16547072.69297094,39862509.42147128,95918440.4532904
Dog_3/Dog_3_interictal_segment_4047.mat,1.0,0.0,0.0,16.0,-0.06284025923825552,-1.3652967645327866e-15,32350.679717656163,430.34055960213027,26523.5985390625,27735.05291406249,21518.0607265625,84982.10748828124,168052.75570312506,341855.1251367189
Dog_3/Dog_3_interictal_segment_3304.mat,1.0,0.0,0.0,16.0,-0.02841722449298848,-1.4194617703466861e-14,17326642.20399855,3149.0008756265647,402451.26623125,309867.10498125,186136.69935625,1349919.716790625,1243992.7323124998,1306737.4457343752
Patient_5/Patient_5_interictal_segment_0339.mat,0.0,0.0,0.0,64.0,0.13634742107952347,1.9534809325705284e-13,20585609.16022573,5266.775569931492,868021.7494283954,896320.8941783952,914494.2199283951,4210717.291059032,8677540.702171467,23343508.54839965
Patient_2/Patient_2_interictal_segment_0932.mat,0.0,0.0,0.0,16.0,0.3931577849984464,-2.9031070880591863e-13,696659.2831388946,1025.369210202043,13693.444823459437,14698.250473459291,13570.618523459387,69156.14043056741,157301.01860959662,545338.0776951516
Patient_7/Patient_7_interictal_segment_0138.mat,0.0,0.0,0.0,36.0,0.04581874746544525,5.253241397440433e-13,364126857.66780734,16846.06728458579,968332.1749786704,1016138.548289781,952527.500645338,4662901.717881797,9157737.394986724,24535184.41194677
Patient_2/Patient_2_interictal_segment_2122.mat,0.0,0.0,0.0,16.0,0.6437912438043669,8.533788786735388e-13,2193542.232601976,1491.216578658219,287855.8097634841,305000.8878384839,286370.1260134841,1291986.9284231793,4281051.783209833,10526309.389833312
Patient_4/Patient_4_interictal_segment_0081.mat,0.0,0.0,0.0,72.0,0.29107384046921225,-3.4294013554851203e-13,37842400.82960656,7100.991027743319,539411.0803602254,521012.4220435589,732737.610771333,3249470.977095998,4576344.047674515,10987426.550775742
Dog_3/Dog_3_interictal_segment_1639.mat,1.0,0.0,0.0,16.0,-0.059437841813190076,2.26485497023532e-15,22833.042929661475,321.3921730106516,4775.472657812499,9410.102032812498,16075.5832828125,51205.65664765625,208011.499078125,336981.3346523437
Patient_8/Patient_8_interictal_segment_0507.mat,0.0,0.0,0.0,16.0,0.1867993884570722,-1.8678292690310624e-12,174317838.26765814,8390.911398907301,235059.60615188323,240906.42450188336,256606.45112688225,1121458.7786209716,2073305.9917188447,6827689.464614236
